X,Y,OBJECTID_1,CECPlantID,PlantName,EIAPlantID,RPS_Eligible,SmallPlant,Peaker,Small_Hydro,SolarThermal,Pumped_Storage,Pumping_Generating,SelfGeneration,SelfGenerationNAICSID,CoGeneration,CoGenerationNAICSID,NoReport,Retired_Plant,CEC_Jurisdictional,OwnerID,UtilityID,OperatorCompanyID,PreparerCompanyID,Street,City,County,State,Zip,Capacity_Latest,Units,PriEnergySource,LastReportedYear,Lon_WGS84,Lat_WGS84,Annual_Hyperlink,Monthly_Hyperlink
-13825260.739,4983681.4562,3212,E0088,Humboldt Pulp Mill - Retired Dec 2003,50301,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Simpson Paper Co,Pacific Gas & Electric (PG&E),Simpson Paper Co,Simpson Paper Co,1900 Bendixsen Road,Eureka,Humboldt,CA,95501,0,,,2003,-124.19443029,40.8054068900925,https://repository.energy.ca.gov/powerplantsgeneration/E0088_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13504791.9067,4358054.953,3213,E0089,Soledad Energy - Retired Jan 2006,Missing,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Soledad Energy LLC,Pacific Gas & Electric (PG&E),Soledad Energy LLC,Soledad Energy LLC,959 Los Coches Drive,Soledad,Monterey,CA,93630,0,,,2006,-121.31560979,36.4162935467224,https://repository.energy.ca.gov/powerplantsgeneration/E0089_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/E0089_monthly.png
-13524012.2215,4539955.2552,3214,E0096,Tracy Biomass Plant (retired 6/1/2019),10502,1,0,0,0,0,0,0,0,0,1,221119,1,1,0,Thermal Energy Dev Partner LP,Pacific Gas & Electric (PG&E),Thermal Energy Dev Partner LP,Thermal Energy Dev Partner LP,14800 West Schulte Road,Tracy,San Joaquin,CA,95377,0,,,2019,-121.48826881,37.7200631598056,https://repository.energy.ca.gov/powerplantsgeneration/E0096_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/E0096_monthly.png
-13117866.4238,4019664.2471,3215,E0109,Brea Power Partners LP (Retired 9/25/2019),10648,1,1,0,0,0,0,0,0,0,0,0,0,1,0,Ridgewood Power Management LLC,Southern California Edison (SCE),Ridgewood Power Management LLC,Ridgewood Power Management LLC,1942 Valencia Avenue,Brea,Orange,CA,92621,0,,,2019,-117.83979904,33.9319203163253,https://repository.energy.ca.gov/powerplantsgeneration/E0109_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13152819.9044,4028112.0564,3216,E0113,"Commerce Refuse To Energy (Retired June 30, 2018)",10090,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Sanitation Districts of Los Angeles County,Southern California Edison (SCE),Sanitation Districts of Los Angeles County,Sanitation Districts of Los Angeles County,5926 Sheila Street,Commerce,Los Angeles,CA,90040,0,,,2018,-118.15379149,33.9948613838395,https://repository.energy.ca.gov/powerplantsgeneration/E0113_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/E0113_monthly.png
-13115887.4091,3976974.1747,3217,E0117,Coyote Canyon (Retired Dec 28 2015),10395,1,0,0,0,0,0,0,0,0,0,0,1,1,0,OPAL Fuels,Southern California Edison (SCE),OPAL Fuels,OPAL Fuels,20662 Newport Coast Drive,Irvine,Orange,CA,92612,0,,,2015,-117.82202124,33.6131434222255,https://repository.energy.ca.gov/powerplantsgeneration/E0117_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/E0117_monthly.png
-13612206.2918,4604993.7717,3218,E0118,American Canyon Power Plant (Retired 2013),10392,1,1,0,0,0,0,0,0,0,0,0,1,1,0,OPAL Fuels,Pacific Gas & Electric (PG&E),OPAL Fuels,OPAL Fuels,Eucalyptus Road,American Canyon,Napa,CA,94589,0,,,2013,-122.28052963,38.1807675460583,https://repository.energy.ca.gov/powerplantsgeneration/E0118_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13569327.9926,4469028.7491,3219,E0120,Guadalupe Power Plant (Retired 2013),10390,1,1,0,0,0,0,0,0,0,0,0,1,1,0,OPAL Fuels,Pacific Gas & Electric (PG&E),OPAL Fuels,OPAL Fuels,15999 Guadalupe Mines Road,San Jose,Santa Clara,CA,95120,0,,,2013,-121.89534731,37.2143648259583,https://repository.energy.ca.gov/powerplantsgeneration/E0120_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13573450.0287,4502686.5256,3220,E0122,Newby Island II (Retired 2010),10389,1,1,0,0,0,0,0,0,0,0,0,1,1,0,OPAL Fuels,Pacific Gas & Electric (PG&E),OPAL Fuels,OPAL Fuels,1804 Dixon Landing Road,San Jose,Santa Clara,CA,95002,0,,,2010,-121.93237619,37.4547676176834,https://repository.energy.ca.gov/powerplantsgeneration/E0122_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13600412.1686,4508266.846,3221,E0123,Marsh Road Power Plant (Retired 2013),10391,1,1,0,0,0,0,0,0,0,0,0,1,1,0,OPAL Fuels,Pacific Gas & Electric (PG&E),OPAL Fuels,OPAL Fuels,1680 Marsh Road,Menlo Park,San Mateo,CA,94025,0,,,2013,-122.17458121,37.4945510161496,https://repository.energy.ca.gov/powerplantsgeneration/E0123_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13270561.4369,4060172.3387,3222,E0125,Oxnard - Closed December 2009,52206,1,1,0,0,0,0,0,0,0,0,0,1,1,0,Pacific Recovery Corp,Southern California Edison (SCE),Pacific Recovery Corp,Covanta Power Pacific Inc,2501 North Ventura Road,Oxnard,Ventura,CA,93030,0,,,2009,-119.21148168,34.2333047361336,https://repository.energy.ca.gov/powerplantsgeneration/E0125_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13138431.8959,4031980.5211,3223,E0128,Puente Hills Gas-to-Energy Facility  Phase II (Retired 12/31/2016),10472,1,1,0,0,0,0,0,1,221320,0,0,1,1,0,Sanitation Districts of Los Angeles County,Southern California Edison (SCE),Sanitation Districts of Los Angeles County,Sanitation Districts of Los Angeles County,2800 South Workman Mill Road,Whittier,Los Angeles,CA,90601,0,,,2016,-118.02454181,34.0236681333276,https://repository.energy.ca.gov/powerplantsgeneration/E0128_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13115851.3489,4034298.9738,3224,E0129,"Spadra Landfill Gas to Energy (Retired September 30, 2015)",10471,1,0,0,0,0,0,0,0,0,0,0,1,1,0,Sanitation Districts of Los Angeles County,Southern California Edison (SCE),Sanitation Districts of Los Angeles County,Sanitation Districts of Los Angeles County,4125 Valley Boulevard,Pomona,Los Angeles,CA,91789,0,,,2015,-117.82169731,34.0409279432724,https://repository.energy.ca.gov/powerplantsgeneration/E0129_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/E0129_monthly.png
-13174620.8992,4001030.4176,3225,E0130,Palos Verdes Gas to Energy Facility - Retired Oct 2011,10473,1,0,0,0,0,0,0,0,0,0,0,1,1,0,Sanitation Districts of Los Angeles County,Southern California Edison (SCE),Sanitation Districts of Los Angeles County,Sanitation Districts of Los Angeles County,25704 Hawthorne Boulevard,Rolling Hills Estates,Los Angeles,CA,92704,0,,,2011,-118.34963316,33.7929229752254,https://repository.energy.ca.gov/powerplantsgeneration/E0130_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/E0130_monthly.png
-13499649.3988,4514553.801,3226,E0134,Modesto Energy - Retired Dec 2002,50294,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Modesto Energy LP,Pacific Gas & Electric (PG&E),Enpower Management Corporation,Enpower Management Corporation,4549 Ingram Creek Road,Westley,Stanislaus,CA,95387,0,,,2002,-121.26941385,37.5393468022438,https://repository.energy.ca.gov/powerplantsgeneration/E0134_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13084398.8728,4010911.8301,3227,E0139,Corona Landfill - Retired Dec 2004,50786,1,1,0,0,0,0,0,0,0,0,0,1,1,0,NEO Corporation,Southern California Edison (SCE),NEO Corporation,NEO Corporation,1300 Magnolia Avenue,Corona,Riverside,CA,91719,0,,,2004,-117.53915491,33.8666606453917,https://repository.energy.ca.gov/powerplantsgeneration/E0139_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13577699.6652,4496930.3584,3228,E0141,Santa Clara - Retired Dec 2005,52207,1,1,0,0,0,0,0,0,0,0,0,1,1,0,Pacific Recovery Corp,Pacific Gas & Electric (PG&E),Pacific Recovery Corp,Covanta Power Pacific Inc,5401 Layfayette,Santa Clara,Santa Clara,CA,95050,0,,,2005,-121.97055132,37.4137083823534,https://repository.energy.ca.gov/powerplantsgeneration/E0141_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13177982.4919,4058563.9176,3229,E0142,Penrose Landfill - Retired December 2005,54326,1,1,0,0,0,0,0,0,0,0,0,1,1,0,SCS Energy,Southern California Edison (SCE),SCS Energy,SCS Energy,8301 Tujunga Avenue,Sun Valley,Los Angeles,CA,91352,0,,,2009,-118.37983086,34.2213583786849,https://repository.energy.ca.gov/powerplantsgeneration/E0142_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13538187.4203,4411518.6266,3230,E0144,Salinas - Closed August 2009,52205,1,1,0,0,0,0,0,0,0,0,0,1,1,0,Pacific Recovery Corp,Pacific Gas & Electric (PG&E),Pacific Recovery Corp,Covanta Power Pacific Inc,350 Crazy Horse Road,Salinas,Monterey,CA,93907,0,,,2009,-121.61560679,36.8018177903647,https://repository.energy.ca.gov/powerplantsgeneration/E0144_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13592485.3205,4501994.5974,3231,E0146,Byxbee Park Sanitary Landill - Retired December 2004,54252,1,1,0,0,0,0,0,0,0,0,0,1,1,0,WPI Packaging & Maintenance Co,Pacific Gas & Electric (PG&E),International Power Technology Inc,WPI Packaging & Maintenance Co,2380 Embarcadero Road,Palo Alto,Santa Clara,CA,94303,0,,,2004,-122.10337313,37.4498332254639,https://repository.energy.ca.gov/powerplantsgeneration/E0146_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13546187.9834,4664009.4024,3232,E0154,MM Yolo Power LLC Facility,54567,1,1,0,0,0,0,0,0,0,0,0,0,1,0,Yolo County General Services,Pacific Gas & Electric (PG&E),Yolo County General Services,Yolo County General Services,44090 Road  28 H,Davis,Yolo,CA,95616,3.06,1- 5,LFG,2021,-121.68747707,38.5963036628397,https://repository.energy.ca.gov/powerplantsgeneration/E0154_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13102895.2338,3966883.6566,3233,E0155,Aliso Water Management Agency (Retired 12/26/2016),10820,1,1,0,0,0,0,0,1,221320,0,0,1,1,0,South Orange County Wastewater Authority,Southern California Edison (SCE),South Orange County Wastewater Authority,South Orange County Wastewater Authority,29201 La Paz Road,Laguna Niguel,Orange,CA,92677,0,,,2016,-117.70531055,33.5376220192993,https://repository.energy.ca.gov/powerplantsgeneration/E0155_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13617590.3595,4934948.1386,3234,E0165,Wheelabrator Hudson Energy - Retired 2003 and 2014,10037,1,1,0,0,0,0,0,0,0,1,322120,1,1,0,Wheelabrator Hudson Energy Co Inc,Pacific Gas & Electric (PG&E),Wheelabrator Technologies Inc,Wheelabrator Technologies Inc,20811 Industry Road,Anderson,Shasta,CA,96007,0,,,2014,-122.32889553,40.4732106639718,https://repository.energy.ca.gov/powerplantsgeneration/E0165_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13616977.7326,4934822.8746,3235,E0174,SPI - Anderson (Retired 7/27/2015),55049,1,1,0,0,0,0,0,1,321910,1,321910,1,1,0,Sierra Pacific Industries Inc,Pacific Gas & Electric (PG&E),Sierra Pacific Industries Inc,Sierra Pacific Industries Inc,19758 Riverside Avenue,Anderson,Shasta,CA,96007,0,,,2015,-122.32339221,40.4723546581952,https://repository.energy.ca.gov/powerplantsgeneration/E0174_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13573827.2638,4502736.0589,3236,E0179,Newby Island I,10388,1,1,0,0,0,0,0,0,0,0,0,1,1,0,OPAL Fuels,Pacific Gas & Electric (PG&E),OPAL Fuels,OPAL Fuels,1804 Dixon Landing Road,San Jose,Santa Clara,CA,95002,0,,,2013,-121.93576495,37.4551208452161,https://repository.energy.ca.gov/powerplantsgeneration/E0179_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13062254.8271,4035161.4906,3237,E0204,MN Colton Genco LLC (Retired 2013),56167,1,1,0,0,0,0,0,0,0,0,0,1,1,0,OPAL Fuels,Southern California Edison (SCE),OPAL Fuels,OPAL Fuels,21230 Tropica Ranch Road,Colton,San Bernardino,CA,92324,0,,,2013,-117.34023156,34.0473480864513,https://repository.energy.ca.gov/powerplantsgeneration/E0204_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13086572.5297,4033703.6668,3238,E0206,MN Milliken Genco LLC (Retired 2014),56171,1,1,0,0,0,0,0,0,0,0,0,1,1,0,OPAL Fuels,Southern California Edison (SCE),OPAL Fuels,OPAL Fuels,2050 South Milliken Ave,Ontario,San Bernardino,CA,91761,0,,,2014,-117.5586812,34.0364964925549,https://repository.energy.ca.gov/powerplantsgeneration/E0206_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13077240.2511,4001148.0016,3239,E0207,El Sobrante Landfill (Retired 9/30/2016),56534,1,1,0,0,0,0,0,0,0,0,0,1,1,0,WM Energy Solutions Inc,Southern California Edison (SCE),WM Energy Solutions Inc,WM Renewable Energy,10910 Dawson Road,Corona,Riverside,CA,91719,0,,,2016,-117.47484792,33.7938007914538,https://repository.energy.ca.gov/powerplantsgeneration/E0207_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13224963.627,4068056.5346,3240,E0208,Simi Valley Landfill (Retired 9/30/2016),56535,1,1,0,0,0,0,0,0,0,0,0,1,1,0,WM Energy Solutions Inc,Southern California Edison (SCE),WM Energy Solutions Inc,WM Renewable Energy,2801 Madera Road,Simi Valley,Ventura,CA,93065,0,,,2016,-118.80186958,34.2918391502678,https://repository.energy.ca.gov/powerplantsgeneration/E0208_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13071952.5964,4047956.2034,3241,E0209,MN Mid Valley Genco LLC (retired 12/31/2016),56170,1,1,0,0,0,0,0,0,0,0,0,1,1,0,OPAL Fuels,Southern California Edison (SCE),OPAL Fuels,OPAL Fuels,2390 Alder ave,Rialto,San Bernardino,CA,91761,0,,,2016,-117.42734811,34.1425284131208,https://repository.energy.ca.gov/powerplantsgeneration/E0209_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13037906.4808,4022771.1781,3242,E0210,RCWMD Badlands Power Plant,55820,1,1,0,0,0,0,0,1,560000,1,562212,0,1,0,County of Riverside Waste Management Department,City of Riverside Public Utilities Department,Stewart & Stevenson Services,County of Riverside Waste Management Department,31125 Ironwood Ave.,Moreno Valley,Riverside,CA,92555,0,,,2017,-117.12150665,33.9550741643791,https://repository.energy.ca.gov/powerplantsgeneration/E0210_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13207430.8967,4086727.9543,3243,E0250,Ameresco Chiquita Energy,56898,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Ameresco Inc,Southern California Edison (SCE),Ameresco Inc,Ameresco Inc,29201 Henry Mayo Dr,Castaic,Los Angeles,CA,91384,9.2,"Unit 1, Unit 2",LFG,2021,-118.64437038,34.4302982570305,https://repository.energy.ca.gov/powerplantsgeneration/E0250_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13060052.7297,3910776.7656,3244,E0251,Encina Water Pollution Control,10026,1,1,0,0,0,0,0,1,221320,1,221320,0,0,0,Encina Wastewater Authority,San Diego Gas & Electric,Encina Wastewater Authority,Encina Wastewater Authority,6200 Avenida Encinas,Carlsbad,San Diego,CA,92009,3,"EG-4610, EG-4620, EG-4630, EG-4640",OBG,2021,-117.32044978,33.116493580093,https://repository.energy.ca.gov/powerplantsgeneration/E0251_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13490279.2056,4562956.8241,3245,E0252,Ameresco Forward LLC,58437,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Ameresco Inc,Pacific Gas & Electric (PG&E),Ameresco Inc,Ameresco Inc,9629 S. Austin Road,Manteca,San Joaquin,CA,95336,4.34,"Unit 1, Unit 2",LFG,2021,-121.18523997,37.88332634286,https://repository.energy.ca.gov/powerplantsgeneration/E0252_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13461848.5114,4583684.8264,3246,E0253,Ameresco San Joaquin LLC,58436,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Ameresco Inc,Pacific Gas & Electric (PG&E),Ameresco Inc,Ameresco Inc,6484 n. Waverly Road,Linden,San Joaquin,CA,95236,4.34,"Unit 1, Unit 2",LFG,2021,-120.9298427,38.0301425968215,https://repository.energy.ca.gov/powerplantsgeneration/E0253_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13425058.5049,4189301.8129,3247,E0254,Cold Canyon,58379,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Toro Energy of California LLC,Pacific Gas & Electric (PG&E),Toro Energy of California LLC,Toro Energy of California LLC,2727 Carpenter Canyon Road,San Luis Obispo,San Luis Obispo,CA,93401,1.5,CC1,LFG,2021,-120.59935245,35.1868457387635,https://repository.energy.ca.gov/powerplantsgeneration/E0254_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13514870.2064,4374230.0458,3248,E0255,Ameresco Johnson Canyon,58397,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Ameresco Inc,Pacific Gas & Electric (PG&E),Ameresco Inc,Ameresco Inc,31400 Johnson Canyon Road,Gonzales,Monterey,CA,93926,2.16,Unit 1,LFG,2021,-121.40614469,36.5331347156531,https://repository.energy.ca.gov/powerplantsgeneration/E0255_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13246787.4471,4082747.7011,3249,E0256,Toland Road Landfill (Ventura) (Retired 6/1/2019),MISSING,1,1,0,0,0,0,0,0,0,0,0,0,1,0,Ventura Regional Sanitation District,Southern California Edison (SCE),Ventura Regional Sanitation District,Ventura Regional Sanitation District,3500 Toland Road,Santa Paula,Ventura,CA,93060,0,,,2019,-118.99791629,34.4008016241215,https://repository.energy.ca.gov/powerplantsgeneration/E0256_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13259113.4217,4189520.4271,3250,E0257,ABEC Bidart-Old River LLC,58699,1,1,0,0,0,0,0,0,0,0,0,0,0,0,California Bioenergy LLC,Pacific Gas & Electric (PG&E),California Bioenergy LLC,California Bioenergy LLC,20400 Old River Road,Bakersfield,Kern,CA,93311,2,1,OBG,2021,-119.10864241,35.1884507285031,https://repository.energy.ca.gov/powerplantsgeneration/E0257_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13193496.1946,4073965.3866,3251,E0258,Sunshine Gas Producers Renewable Energy Project,58429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunshine Gas Producers LLC,Southern California Edison (SCE),Sunshine Gas Producers LLC,Sunshine Gas Producers LLC,"14747 San Fernando Road, Building G",Sylmar,Los Angeles,CA,91342,23,"1, 2, 3, 4, 5",LFG,2021,-118.51919283,34.3356813603371,https://repository.energy.ca.gov/powerplantsgeneration/E0258_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/E0258_monthly.png
-13400676.3308,4157037.0352,3252,E0260,Marian Medical Center Hospital (Santa Maria Landfill I),57100,1,1,0,0,0,0,0,1,0,1,221117,0,0,0,J&A Santa Maria,Pacific Gas & Electric (PG&E),J&A Santa Maria,J&A Santa Maria,1400 E Church Street,Santa Maria,Santa Barbara,CA,93454,2.84,"Unit 2, Unit 3",LFG,2016,-120.38032365,34.9496216640612,https://repository.energy.ca.gov/powerplantsgeneration/E0260_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13140958.898,4024870.2736,3253,E0261,Whittier LFG Power Plant 1,57102,1,1,0,0,0,0,0,1,0,1,221117,0,0,0,J&A Santa Maria,Southern California Edison (SCE),J&A Santa Maria,J&A Santa Maria,12442 Putnam Street,Whittier,Los Angeles,CA,90602,2.2,"ENG1, ENG2",LFG,2017,-118.04724226,33.9707137332393,https://repository.energy.ca.gov/powerplantsgeneration/E0261_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13616996.6811,4934752.2827,3254,E0301,SPI-Anderson 2,59658,1,0,0,0,0,0,0,0,0,1,221117,0,0,0,Sierra Pacific Industries Inc,Pacific Gas & Electric (PG&E),Sierra Pacific Industries Inc,Sierra Pacific Industries Inc,19758 Riverside Avenue,Anderson,Shasta,CA,96007,30.15,GEN2,WDS,2021,-122.32356242,40.4718722556184,https://repository.energy.ca.gov/powerplantsgeneration/E0301_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/E0301_monthly.png
